ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Попов Артем Федорович,1931,1970,2
Попов Владимир Алексеевич,1931,2002,1
Попов Дмитрий Николаевич,1931,1967,14
Попов Дмитрий Сергеевич,1931,1949,6
Попов Иван Дмитриевич,1931,2023,1
Сидоров Владимир Иванович,1931,2024,6
Сидоров Иван Юрьевич,1931,1986,10
Сидоров Сергей Николаевич,1931,1983,0
Сидоров Юрий Николаевич,1931,1948,6
Сидоров Юрий Федорович,1931,1971,13
Смирнов Алексей Юрьевич,1931,1931,9
Смирнов Артем Васильевич,1931,1971,8
Смирнов Иван Петрович,1931,2010,5
Смирнов Никита Иванович,1931,1953,2
Смирнов Петр Федорович,1931,1963,2
Смирнов Сергей Сергеевич,1931,1977,3
Смирнов Юрий Алексеевич,1931,1951,2
Фролов Дмитрий Петрович,1931,2006,13
Фролов Иван Юрьевич,1931,1983,1
Фролов Сергей Иванович,1931,1981,5
Волков Алексей Федорович,1932,1956,1
Волков Артем Дмитриевич,1932,1966,5
Волков Владимир Дмитриевич,1932,2020,14
Волков Дмитрий Андреевич,1932,2013,7
Волков Иван Николаевич,1932,1989,9
Волков Петр Алексеевич,1932,1969,11
Волков Петр Федорович,1932,1995,3
Иванов Артем Петрович,1932,1936,2
Иванов Владимир Андреевич,1932,1945,2
Иванов Владимир Дмитриевич,1932,2017,3
Иванов Владимир Петрович,1932,2024,6
Иванов Владимир Юрьевич,1932,1969,5
Иванов Иван Андреевич,1932,2004,12
Иванов Иван Федорович,1932,1948,10
Иванов Никита Дмитриевич,1932,1952,13
Иванов Никита Петрович,1932,2024,1
Иванов Петр Петрович,1932,1998,12
Иванов Петр Юрьевич,1932,1969,8
Иванов Юрий Петрович,1932,2013,0
Кузнецов Алексей Иванович,1932,1952,7
Кузнецов Алексей Федорович,1932,1948,3
Кузнецов Андрей Андреевич,1932,1953,6
Кузнецов Иван Сергеевич,1932,2021,11
Кузнецов Никита Дмитриевич,1932,2012,6
Кузнецов Петр Федорович,1932,1944,5
Кузнецов Сергей Иванович,1932,1982,4
Кузнецов Юрий Васильевич,1932,2020,5
Лебедев Алексей Дмитриевич,1932,1934,4
Лебедев Иван Алексеевич,1932,1974,11
Лебедев Иван Андреевич,1932,2008,4
Лебедев Никита Иванович,1932,1988,13
Лебедев Никита Федорович,1932,1989,12
Лебедев Юрий Алексеевич,1932,1951,2
Новиков Алексей Петрович,1932,1987,6
Новиков Андрей Андреевич,1932,2004,9
Новиков Андрей Николаевич,1932,2006,3
Новиков Андрей Николаевич,1932,1971,9
Новиков Андрей Сергеевич,1932,1981,10
Новиков Артем Николаевич,1932,1996,10
Новиков Владимир Петрович,1932,2007,4
Новиков Дмитрий Николаевич,1932,2006,2
Новиков Никита Дмитриевич,1932,2000,6
Новиков Никита Петрович,1932,1941,7
Новиков Сергей Алексеевич,1932,1966,1
Новиков Юрий Дмитриевич,1932,1956,3
Новиков Юрий Федорович,1932,1966,1
Петров Андрей Федорович,1932,1948,8
Петров Иван Юрьевич,1932,1956,8
Петров Никита Дмитриевич,1932,1953,13
Петров Никита Петрович,1932,1939,1
Петров Никита Федорович,1932,1984,8
Петров Сергей Николаевич,1932,1978,13
Петров Юрий Андреевич,1932,1958,1
Петров Юрий Сергеевич,1932,1941,13
Петров Юрий Федорович,1932,1958,10
Попов Алексей Иванович,1932,1989,2
Попов Алексей Сергеевич,1932,1946,5
Попов Алексей Сергеевич,1932,2012,13
Попов Андрей Иванович,1932,2015,12
Попов Владимир Николаевич,1932,1987,13
Попов Дмитрий Петрович,1932,1959,4
Попов Никита Иванович,1932,1950,6
Попов Петр Иванович,1932,1976,11
Попов Юрий Дмитриевич,1932,1942,0
Попов Юрий Петрович,1932,1947,10
Сидоров Алексей Иванович,1932,2012,0
Сидоров Андрей Васильевич,1932,2002,7
Сидоров Владимир Алексеевич,1932,2021,3
Сидоров Владимир Федорович,1932,1935,7
Сидоров Иван Юрьевич,1932,1940,5
Сидоров Никита Васильевич,1932,2010,5
Сидоров Петр Сергеевич,1932,1997,2
Сидоров Сергей Васильевич,1932,2023,9
Сидоров Сергей Иванович,1932,1938,9
Сидоров Сергей Федорович,1932,2011,8
Смирнов Андрей Иванович,1932,2017,7
Смирнов Владимир Алексеевич,1932,1986,8
Смирнов Дмитрий Федорович,1932,2001,14
Смирнов Юрий Алексеевич,1932,2004,3
Фролов Алексей Николаевич,1932,1946,6
Фролов Иван Дмитриевич,1932,1970,11
Фролов Иван Федорович,1932,1969,1
Фролов Сергей Юрьевич,1932,1999,5
Волков Алексей Алексеевич,1933,1989,11
Волков Артем Алексеевич,1933,1949,10
Волков Артем Дмитриевич,1933,1936,7
Волков Владимир Андреевич,1933,2021,5
Волков Владимир Федорович,1933,1952,9
Волков Дмитрий Федорович,1933,2017,8
Волков Иван Дмитриевич,1933,1981,5
Волков Никита Николаевич,1933,1962,4
Волков Петр Сергеевич,1933,1995,2
Волков Юрий Андреевич,1933,1966,10
Волков Юрий Федорович,1933,1973,14
Иванов Андрей Алексеевич,1933,2011,2
Иванов Артем Петрович,1933,2019,14
Иванов Иван Юрьевич,1933,1992,14
Иванов Петр Андреевич,1933,1960,1
Иванов Сергей Юрьевич,1933,1981,5
Иванов Юрий Васильевич,1933,1944,13
Кузнецов Алексей Васильевич,1933,1969,13
Кузнецов Алексей Иванович,1933,1954,9
Кузнецов Владимир Юрьевич,1933,1985,1
Кузнецов Дмитрий Андреевич,1933,2005,13
Кузнецов Сергей Федорович,1933,2002,10
Кузнецов Юрий Петрович,1933,1989,8
Кузнецов Юрий Сергеевич,1933,1982,13
Лебедев Алексей Федорович,1933,2017,12
Лебедев Артем Юрьевич,1933,1939,14
Лебедев Владимир Юрьевич,1933,1963,2
Лебедев Петр Юрьевич,1933,2010,2
Лебедев Юрий Юрьевич,1933,2022,6
Новиков Алексей Васильевич,1933,1935,2
Новиков Артем Андреевич,1933,2024,9
Новиков Артем Васильевич,1933,1939,0
Новиков Артем Иванович,1933,1983,11
Новиков Владимир Петрович,1933,1981,10
Новиков Дмитрий Алексеевич,1933,1969,13
Новиков Иван Дмитриевич,1933,2012,7
Новиков Иван Николаевич,1933,1961,13
Новиков Петр Дмитриевич,1933,2014,2
Новиков Сергей Алексеевич,1933,1962,0
Новиков Сергей Николаевич,1933,1998,3
Петров Алексей Сергеевич,1933,1961,13
Петров Дмитрий Алексеевич,1933,2022,2
Петров Никита Андреевич,1933,1994,6
Петров Никита Петрович,1933,1941,9
Петров Сергей Петрович,1933,1966,5
Петров Юрий Федорович,1933,1946,4
Попов Алексей Федорович,1933,1951,3
