ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Кузнецов Алексей Сергеевич,1839,1991,14
Петров Владимир Сергеевич,1827,1957,0
Фролов Андрей Алексеевич,1930,1941,10
Смирнов Петр Андреевич,1903,1903,2
Кузнецов Иван Алексеевич,1921,1984,12
Лебедев Владимир Федорович,1934,2021,14
Новиков Владимир Юрьевич,1927,1961,3
Фролов Сергей Сергеевич,1841,1996,8
Фролов Сергей Алексеевич,1884,1952,11
Иванов Юрий Дмитриевич,1929,1991,6
Смирнов Артем Николаевич,1819,1901,11
Попов Андрей Юрьевич,1977,2001,1
Кузнецов Сергей Васильевич,1926,1977,11
Смирнов Петр Алексеевич,1892,1994,13
Попов Петр Дмитриевич,1958,2008,13
Фролов Петр Федорович,1837,2020,6
Новиков Иван Иванович,1896,1922,6
Сидоров Алексей Андреевич,1898,1987,4
Сидоров Андрей Васильевич,1849,1958,0
Лебедев Андрей Федорович,1892,1895,11
Фролов Владимир Дмитриевич,1907,1958,9
Кузнецов Алексей Алексеевич,1886,1936,5
Кузнецов Петр Николаевич,1826,1904,9
Попов Иван Петрович,1850,1917,0
Лебедев Андрей Васильевич,1849,1999,14
Смирнов Алексей Федорович,1927,1981,1
Смирнов Петр Васильевич,1849,2010,2
Попов Андрей Иванович,1912,1961,6
Попов Алексей Петрович,1877,2001,14
Лебедев Андрей Федорович,1936,2006,7
Фролов Артем Петрович,1846,1848,0
Смирнов Андрей Андреевич,1853,1963,14
Сидоров Никита Васильевич,1884,1951,10
Петров Дмитрий Николаевич,1966,2021,3
Петров Сергей Николаевич,1829,1884,3
Петров Сергей Юрьевич,1915,1946,8
Волков Дмитрий Дмитриевич,1817,1825,10
Попов Юрий Юрьевич,1811,2022,7
Смирнов Дмитрий Николаевич,1807,2022,9
Смирнов Петр Дмитриевич,1868,1967,13
Иванов Дмитрий Алексеевич,1863,1889,11
Фролов Владимир Николаевич,1867,1871,2
Волков Никита Юрьевич,1895,2005,12
Попов Алексей Федорович,1834,1970,5
Сидоров Андрей Дмитриевич,1890,2020,8
Фролов Андрей Алексеевич,1942,1969,14
Иванов Петр Дмитриевич,1837,1887,0
Кузнецов Петр Дмитриевич,1846,1940,5
Лебедев Юрий Юрьевич,1842,1974,14
Фролов Алексей Алексеевич,1856,2005,2
Смирнов Иван Сергеевич,1857,2018,2
Волков Андрей Иванович,1976,1993,14
Петров Юрий Андреевич,1804,1809,7
Волков Дмитрий Андреевич,1883,1916,7
Попов Никита Дмитриевич,1989,1991,4
Попов Иван Иванович,1802,1985,0
Смирнов Иван Николаевич,1970,1988,2
Кузнецов Юрий Юрьевич,1832,1897,2
Волков Андрей Петрович,1966,2023,7
Новиков Алексей Андреевич,1801,1986,0
Новиков Сергей Дмитриевич,1821,2003,12
Смирнов Сергей Алексеевич,1940,1986,2
Сидоров Сергей Васильевич,1886,2010,6
Попов Иван Дмитриевич,1830,1985,3
Сидоров Андрей Андреевич,1820,1962,13
Фролов Иван Николаевич,1833,1946,8
Волков Иван Иванович,1941,2008,9
Фролов Сергей Андреевич,1812,1823,3
Сидоров Юрий Юрьевич,1944,1991,5
Попов Сергей Юрьевич,1940,2009,3
Сидоров Алексей Иванович,1931,1933,6
Фролов Владимир Алексеевич,1829,1833,3
Фролов Иван Сергеевич,1824,1890,14
Попов Андрей Федорович,1941,2020,3
Новиков Алексей Васильевич,1869,1959,3
Кузнецов Иван Петрович,1860,1990,11
Попов Андрей Андреевич,1905,1938,7
Сидоров Никита Сергеевич,1806,1890,6
Новиков Петр Петрович,1824,2010,2
Новиков Дмитрий Юрьевич,1865,1970,12
Петров Дмитрий Юрьевич,1931,1958,12
Кузнецов Юрий Васильевич,1805,1868,9
Новиков Артем Алексеевич,1856,1952,4
Смирнов Артем Николаевич,1837,2021,9
Кузнецов Алексей Юрьевич,1856,1976,11
Петров Никита Алексеевич,1809,1971,6
Лебедев Юрий Иванович,1933,2015,13
Попов Никита Юрьевич,1893,1982,11
Волков Андрей Федорович,1819,1891,3
Кузнецов Юрий Сергеевич,1955,1957,8
Волков Артем Андреевич,1838,1945,0
Смирнов Юрий Алексеевич,1806,1954,10
Сидоров Петр Дмитриевич,1827,1922,7
Иванов Артем Васильевич,1923,2019,2
Иванов Алексей Дмитриевич,1919,1924,4
Кузнецов Петр Иванович,1847,1954,7
Иванов Алексей Сергеевич,1922,1923,11
Смирнов Алексей Алексеевич,1992,2023,6
Сидоров Петр Сергеевич,1963,1978,14
Иванов Алексей Дмитриевич,1919,1991,12
Смирнов Дмитрий Андреевич,1827,2000,2
Новиков Юрий Андреевич,1829,1975,10
Фролов Артем Алексеевич,1819,1922,7
Петров Петр Юрьевич,1836,1952,7
Новиков Алексей Васильевич,1832,1971,14
Петров Иван Васильевич,1840,2020,3
Лебедев Алексей Сергеевич,1808,1885,12
Петров Артем Юрьевич,1920,1987,2
Сидоров Дмитрий Юрьевич,1859,1879,11
Смирнов Юрий Николаевич,1800,1975,8
Лебедев Дмитрий Федорович,1899,1989,0
Сидоров Петр Васильевич,1906,2023,4
Сидоров Дмитрий Дмитриевич,2004,2021,0
Кузнецов Петр Алексеевич,1901,2012,6
Кузнецов Никита Дмитриевич,1825,2023,6
Смирнов Юрий Сергеевич,1853,1892,13
Петров Андрей Иванович,1906,1987,12
Попов Андрей Петрович,1840,1897,9
Попов Иван Иванович,1989,2023,9
Лебедев Артем Васильевич,1847,1878,7
Новиков Сергей Дмитриевич,1839,1856,5
Смирнов Владимир Юрьевич,1831,1835,8
Петров Сергей Дмитриевич,1861,1917,14
Сидоров Сергей Сергеевич,1809,2019,1
Лебедев Сергей Васильевич,1885,1987,13
Иванов Владимир Васильевич,1810,2018,13
Смирнов Петр Иванович,1829,1992,10
Смирнов Андрей Николаевич,1862,1941,1
Иванов Дмитрий Федорович,1948,1962,11
Волков Петр Петрович,1807,1884,8
Сидоров Андрей Иванович,1891,2020,4
Попов Алексей Николаевич,1823,1928,0
Новиков Алексей Васильевич,1921,2013,12
Новиков Артем Иванович,1840,2020,6
Сидоров Андрей Иванович,1816,1919,14
Кузнецов Артем Петрович,1947,1977,14
Петров Дмитрий Сергеевич,2015,2022,8
Фролов Петр Николаевич,1962,2012,13
Фролов Владимир Федорович,1817,1951,1
Иванов Петр Федорович,1898,2008,10
Смирнов Дмитрий Андреевич,1853,1959,6
Сидоров Владимир Сергеевич,1944,1980,4
Сидоров Юрий Петрович,1822,1861,7
Лебедев Андрей Дмитриевич,1803,1970,11
Петров Андрей Дмитриевич,1893,1953,1
Фролов Иван Петрович,1814,1885,12
Иванов Иван Петрович,1806,1979,13
Фролов Артем Сергеевич,1846,1848,3
Новиков Иван Сергеевич,1902,2017,0
Иванов Владимир Петрович,1979,1989,7
Лебедев Алексей Алексеевич,1817,1855,7
