ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Петров Артем Васильевич,1844,1914,11
Смирнов Алексей Васильевич,1825,2017,11
Фролов Артем Юрьевич,1881,1904,6
Новиков Петр Петрович,1890,1985,9
Сидоров Владимир Николаевич,1969,1993,13
Петров Алексей Николаевич,1849,1931,10
Петров Сергей Федорович,1830,2009,5
Новиков Никита Петрович,1961,2014,0
Лебедев Юрий Дмитриевич,1802,1921,11
Сидоров Андрей Николаевич,1924,1956,6
Сидоров Владимир Сергеевич,1886,1932,4
Иванов Никита Андреевич,1906,1921,7
Попов Андрей Николаевич,1951,2013,1
Фролов Владимир Алексеевич,1826,1975,13
Попов Никита Алексеевич,1858,2019,13
Попов Алексей Николаевич,1894,1943,10
Волков Андрей Федорович,1849,1900,6
Попов Андрей Юрьевич,1840,1972,14
Петров Владимир Иванович,1872,1963,9
Кузнецов Андрей Иванович,1993,2002,1
Волков Артем Сергеевич,1847,1889,0
Сидоров Иван Дмитриевич,1812,1894,3
Сидоров Алексей Иванович,1847,1851,9
Кузнецов Иван Васильевич,1946,1972,4
Фролов Сергей Васильевич,1874,1950,8
Сидоров Дмитрий Алексеевич,2015,2016,9
Попов Сергей Николаевич,1800,1998,0
Сидоров Иван Петрович,1924,1932,9
Фролов Артем Алексеевич,1813,1998,2
Лебедев Алексей Николаевич,1832,1927,14
Фролов Никита Алексеевич,1841,1929,6
Петров Владимир Иванович,1918,2008,3
Сидоров Петр Николаевич,1910,1959,10
Иванов Андрей Петрович,1932,2016,3
Иванов Петр Юрьевич,1827,1931,6
Лебедев Артем Сергеевич,1928,1928,6
Петров Артем Федорович,1828,1883,1
Кузнецов Артем Федорович,1831,1868,2
Волков Юрий Андреевич,1816,2023,13
Попов Иван Николаевич,1815,1858,8
Сидоров Владимир Сергеевич,1847,1873,14
Новиков Дмитрий Алексеевич,1811,1832,5
Фролов Юрий Юрьевич,1863,1975,2
Попов Никита Юрьевич,1812,1856,3
Волков Петр Сергеевич,1846,1896,11
Иванов Петр Иванович,1841,1949,13
Лебедев Петр Юрьевич,1835,1866,12
Петров Артем Николаевич,1818,1893,11
Кузнецов Никита Дмитриевич,1814,1816,8
Смирнов Петр Дмитриевич,1806,1918,11
Попов Владимир Дмитриевич,1818,1935,4
Попов Артем Иванович,1848,1992,6
Лебедев Владимир Иванович,1901,1974,8
Попов Петр Юрьевич,1890,2007,6
Петров Сергей Федорович,1884,1895,4
Лебедев Сергей Николаевич,1881,2014,4
Волков Дмитрий Алексеевич,1941,2015,13
Иванов Владимир Васильевич,1824,1985,5
Смирнов Петр Федорович,1900,1964,12
Петров Артем Федорович,1865,1951,13
Лебедев Владимир Дмитриевич,1887,1933,8
Фролов Андрей Алексеевич,1931,1965,13
Фролов Никита Дмитриевич,1850,1885,6
Лебедев Алексей Дмитриевич,1803,2001,13
Сидоров Петр Сергеевич,1903,2017,2
Смирнов Иван Николаевич,1841,2005,12
Смирнов Никита Сергеевич,1839,2001,5
Попов Никита Федорович,1891,1919,14
Лебедев Владимир Алексеевич,1829,1841,11
Новиков Иван Васильевич,1852,1922,7
Лебедев Артем Николаевич,1824,2001,4
Кузнецов Артем Дмитриевич,1838,1892,8
Петров Артем Петрович,1858,1965,8
Иванов Никита Николаевич,1805,1944,10
Волков Никита Васильевич,1878,2014,9
Новиков Владимир Андреевич,1959,1960,10
Новиков Юрий Николаевич,1817,2014,9
Сидоров Сергей Алексеевич,1843,1853,3
Попов Андрей Дмитриевич,1947,2016,10
Волков Петр Иванович,1843,2009,8
Волков Никита Андреевич,1896,1899,4
Попов Иван Федорович,1889,1954,14
Иванов Дмитрий Петрович,1830,1850,14
Смирнов Алексей Алексеевич,1829,1869,5
Петров Сергей Николаевич,1805,1809,6
Сидоров Андрей Федорович,1904,1927,8
Сидоров Петр Петрович,1903,1955,14
Иванов Иван Дмитриевич,1858,1890,7
Сидоров Юрий Сергеевич,1836,2005,3
Смирнов Юрий Петрович,1843,1947,11
Сидоров Петр Петрович,1912,1927,11
Петров Артем Федорович,1898,1954,0
Волков Артем Петрович,1868,1883,6
Кузнецов Андрей Сергеевич,1855,1900,14
Иванов Владимир Сергеевич,1966,2009,3
Попов Сергей Дмитриевич,1843,1925,9
Сидоров Никита Николаевич,1907,1926,4
Петров Владимир Федорович,1934,1952,4
Новиков Иван Петрович,1837,1880,3
Смирнов Артем Алексеевич,1829,1921,11
Волков Владимир Петрович,1893,1926,14
Попов Юрий Иванович,1855,1967,12
Петров Сергей Алексеевич,1818,1968,1
Лебедев Андрей Васильевич,1988,2002,4
Иванов Никита Васильевич,1900,2007,0
Сидоров Никита Николаевич,1843,2001,12
Сидоров Алексей Дмитриевич,1800,1998,1
Сидоров Артем Алексеевич,1893,2012,8
Новиков Никита Федорович,1880,1930,0
Новиков Артем Сергеевич,1819,2013,3
Иванов Владимир Васильевич,1845,2016,8
Петров Владимир Алексеевич,1838,1947,5
Волков Андрей Иванович,1915,1987,10
Новиков Петр Федорович,1823,1901,10
Смирнов Петр Алексеевич,1972,2024,5
Фролов Никита Сергеевич,1873,1914,3
Лебедев Андрей Дмитриевич,1903,1992,6
Новиков Алексей Николаевич,1904,1972,8
Кузнецов Алексей Федорович,1945,1993,10
Сидоров Петр Николаевич,1821,1990,4
Новиков Дмитрий Николаевич,1920,1941,10
Фролов Андрей Петрович,1972,2015,4
Кузнецов Петр Дмитриевич,1828,1998,3
Волков Никита Дмитриевич,1832,1951,3
Лебедев Никита Алексеевич,1974,2007,12
Волков Юрий Андреевич,1844,1991,11
Петров Дмитрий Юрьевич,1893,1902,3
Попов Дмитрий Алексеевич,1857,1896,6
Фролов Дмитрий Дмитриевич,1861,1957,9
Петров Андрей Федорович,1836,1848,5
Смирнов Иван Федорович,1855,1893,12
Фролов Иван Васильевич,1826,2000,5
Иванов Юрий Петрович,1892,1956,8
Волков Юрий Петрович,1969,1995,2
Кузнецов Алексей Сергеевич,1994,1999,6
Волков Никита Иванович,1811,1970,6
Кузнецов Артем Дмитриевич,1950,2015,10
Смирнов Петр Сергеевич,1813,2005,2
Сидоров Дмитрий Петрович,1804,1878,1
Кузнецов Петр Андреевич,1896,2018,8
Волков Никита Алексеевич,1802,1929,3
Фролов Иван Петрович,1813,1823,4
Лебедев Андрей Сергеевич,1960,1984,8
Лебедев Петр Николаевич,1818,1915,6
Кузнецов Владимир Иванович,1809,1942,9
Сидоров Петр Николаевич,1804,1890,11
Лебедев Владимир Алексеевич,1909,1924,4
Петров Юрий Алексеевич,1835,2016,8
Новиков Дмитрий Андреевич,1870,1946,14
Лебедев Алексей Николаевич,1943,1962,6
Петров Алексей Сергеевич,1818,1924,3
Фролов Иван Иванович,1975,2013,8
Попов Юрий Федорович,1872,2017,2
